id,name,description,price_sek,price_eur,category,brand,country,volume,alcohol_percentage,image_url,in_stock,article_number,detailed_title
127081,L'Ostal Cazes Rosé 2019,"Gården utökade sitt sortiment med L'Ostal Cazes Rosé. En blandning av grenache och Shiraz från de svalare terroirerna på gården och i regionen. Stilrent, minimalistiskt och överfullt med ljus och transparens, väcker etiketten dess friskhet och fruktighet.Den ljusrosa färgen på Ostal Rosé 2019 lovar friskhet och gourmetglädje.Elegans regerar högst i gommen. Små röda fruktaromer som förstärks av några blommiga noter ger vinet elegans och finess. Dess mjukhet och fräschör kommer att förvåna många. 2019 – en mycket förförisk rosé!",7.95,,,Domaine L'Ostal Cazes,,,,/owif/images/127081?size=300,,,Pardon Our Interruption
110243,Louis Bernard Côtes du Rhône Rouge,"Härlig mörk granatfärg. Bukett av röda bär med mycket svart Grenache-karaktär. Rik och fyllig med silkeslena tanniner och en lång, elegant avslutning.",10.95,,,Louis Bernard,,,,/owif/images/110243?size=300,,,Pardon Our Interruption
119471,Louis Latour Rully Chardonnay,Färg: Ljust gul. Doft: Märkbar doft av akacianblommor och hasselnötter. Smak: Charmig doft av akacianblommor och en mjuk hasselnötter i eftersmaken.,34.95,,,Louis Latour,,,,/owif/images/119471?size=300,,,Pardon Our Interruption
109210,Luigi Bosca De Sangre Cabernet Franc,"Cabernet Franc has a ruby red color. Complex nose with blackcurrant, chocolate and toast.",16.5,,,Luigi Bosca,,,,/owif/images/109210?size=300,,,Pardon Our Interruption
127226,Lyv Rosé,"""Ett urval av en tomt i hjärtat av Vallée de l'Hérault där grenache och cincsault uttrycker sin aromatiska potential. Jordmån av lera och kalksten.Nattskörd för att bevara friskheten, direktpressning, jäsning 15°C.Detta vin har en mycket blek färg och en intensiv och mycket aromatisk doft. Gem rosé är lätt och fruktig med en bra balans. Frisk syra och en koncentration av aromer.Och återanvänd gärna flaskan! Kan vara som vattenkaraff, vas, lampa....och skicka oss dina idéer till vår instagram @Lyv !""",9.95,,,LYV,,,,/owif/images/127226?size=300,,,Pardon Our Interruption
227226,LYV Rosé Pays d'Oc Rosé,"""Ett urval av en tomt i hjärtat av Vallée de l'Hérault där grenache och cincsault uttrycker sin aromatiska potential. Jordmån av lera och kalksten.Nattskörd för att bevara friskheten, direktpressning, jäsning 15°C.Detta vin har en mycket blek färg och en intensiv och mycket aromatisk doft. Gem rosé är lätt och fruktig med en bra balans. Frisk syra och en koncentration av aromer.Och återanvänd gärna flaskan! Kan vara som vattenkaraff, vas, lampa....och skicka oss dina idéer till vår instagram @Lyv !""",7.95,,,LYV,,,,/owif/images/227226?size=300,,,Pardon Our Interruption
110040,Marquês de Borba Colheita Tinto,"One of the most popular wines in Portugal - from renowned Portugues winemaker Joao Portugal Ramos. A typical fullbodied blend of - among others - Petit Verdot, Merlot, Touriga Nacional And Aragonez (Tempranillo) from Alentejo in the south of Portugal. Rich on fruit with a dense, bright red colour with aromas of blackberry, blackcurrant and marmalade. Ideal for pork dishes, tapas, red meat and barbecue/spicy dishes.",9.95,,,Marquês de Borba,,,,/owif/images/110040?size=300,,,Pardon Our Interruption
109174,Marques de casa Concha Cabernet Sauvignon,"Djupt röd med aromer av körsbär, svartvinbär och björnbär, samt med en antydan av tjära och rök. Texturen är mjuk—nästan silkeslen—och döljer den fasta tanninstrukturen, lång smak.",17.95,,,Concha y Toro,,,,/owif/images/109174?size=300,,,Pardon Our Interruption
108804,Marques de Casa Concha Carmenere,"Djupt violetröd. En intensiv, ren Carmenère, fullpackad med blåbär och vilda bär. Blommiga inslag som violer och en nypa rostad röd paprika. Fruktig och smakrik med utsökt syra, söta, vänliga tanniner och en lång, krämig avslutning.",17.95,,,Concha y Toro,,,,/owif/images/108804?size=300,,,Pardon Our Interruption
110191,Mas de Subira,,20.95,,,Ferrer Family Wines,,,,/owif/images/110191?size=300,,,Pardon Our Interruption
110163,Mas Martinet Menut Priorat,"Mas Martinet har en position som en av Priorats absoluta topproducenter. Detta livliga men ändå eleganta vin har blommiga aromer och smaker av saftiga röda plommon, bärnsten, blåbär, björnbär med komplexiteten av söta bakkryddor, vanilj, karamell, kakao och en underström av våta löv, svamp och läder. Det finns en mycket bra balans mellan de måttliga mogna tanninerna och de högintensiva exakta smakerna.",22.95,,,Mas Martinet,,,,/owif/images/110163?size=300,,,Pardon Our Interruption
110241,Masi Bonacosta Valpolicella Classico DOC,"Klar röd färg med violetta kanter. Doften är frisk med inslag av viol och hallon. Smaken är livlig och tilltalande, med tydliga toner av mogna körsbär och plommon, balanserade av en fin syra som ger vinet struktur. Munkänslan är lång och torr, med en ihållande eftersmak.",9.5,,,Masi Agricola,,,,/owif/images/110241?size=300,,,Pardon Our Interruption
107593,Masi Campofiorin,"Kryddig smak med inslag av fat, körsbär, korinter, blåbär, choklad och tranbär. ",11.95,,,Masi Agricola,,,,/owif/images/107593?size=300,,,Pardon Our Interruption
119928,Masi Levarie Soave Classico DOC,"Ljus halmgul färg med gröna skiftningar. Doften är intensiv med tydliga aromer av päron. Smaken är frisk med inslag av citrusfrukter och ananas, och eftersmaken är fin och välbalanserad.",9.95,,,Masi Agricola,,,,/owif/images/119928?size=300,,,Pardon Our Interruption
117439,Masi Masianco,"Torr, medelhög syra, fruktig, blommig, honungskaraktär",7.95,,,Masi Agricola,,,,/owif/images/117439?size=300,,,Pardon Our Interruption
108048,Masi Modello Rosso BIB,"Medelfyllig, medelhöga tanniner, körsbärig, björnbärig, lätt kryddighet, svag sotighet.Mustigt och syltigt.",22.5,,,Masi Agricola,,,,/owif/images/108048?size=300,,,Pardon Our Interruption
108761,Masi Nectar Campofiorin,"Fruktigt, och fräscht som ungt med syror och tanniner förett långt liv, en syntes av ungdom och mognad med varm, god smak av ruktmed mörka körsbär och toner av krydda, kanel och vanilj. ",17.5,,,Masi Agricola,,,,/owif/images/108761?size=300,,,Pardon Our Interruption
108762,Masi Nectar Costasera Amarone,"Fyllig, höga tanniner, fikonkaraktär, plommonsyltig, toner av mörka körsbär, lätta russintoner, chokladig, lätt timjanton, varm",36.95,,,Masi Agricola,,,,/owif/images/108762?size=300,,,Pardon Our Interruption
108367,Masi Passo Doble,"Fyllig, medelhöga tanniner, bärig, kryddig",10.95,,,Masi Agricola,,,,/owif/images/108367?size=300,,,Pardon Our Interruption
119746,Masi Rosa dei Masi,"en mycket ljus rosa färg, med blommig doft. Smaken and frisk med toner av plommon och inslag av hallon. Medelhög syrlighet med en torr eftersmak. ",11.5,,,Masi Agricola,,,,/owif/images/119746?size=300,,,Pardon Our Interruption
127001,Mateus The Original Rosé,"Mateus Rosé Original är ett lätt, fräscht, fruktigt och lätt mousserande rosévin.Perfekt att servera kallt och dricka som aperitif men också trevligt att servera till mat som exempelvis asiatisk mat.",8.8,,,Mateus,,,,/owif/images/127001?size=300,,,Pardon Our Interruption
110227,Maze BIB,,17.95,,,Maze,,,,/owif/images/110227?size=300,,,Pardon Our Interruption
110053,Merino BIB,"Detta vin har fått sitt namn från Merino-fåren som betar i vingårdarna, vilket är fårrasen nummer ett i Alentejo-regionen, varav Relvas har mer än 400. Druvorna till Merino-rödvinet skördas för hand. Stjälkarna tas bort och vinet extraheras 48 timmar före jäsning. Jäsningen sker i kylda kar (lagares). 10% av vinet har lagrats på begagnade 400 l fat av fransk ek i ett halvår.",17.95,,,Merino,,,,/owif/images/110053?size=300,,,Pardon Our Interruption
110214,Mezzacorona Teroldego Merlot,,9.95,,,Mezzacorona,,,,/owif/images/110214?size=300,,,Pardon Our Interruption
210214,Mezzacorona Teroldego Merlot,,5.95,,,Mezzacorona,,,,/owif/images/210214?size=300,,,Pardon Our Interruption
108774,Michel Lynch Organic Red,"Detta vin hyllar Michel Lynch, ett namn som är oupplösligt förknippat med de stora vinerna från Bordeaux.Det har gått genom händerna på ett känt vinmakarteam. Tillverkad av ett noggrant urval av ekologiskt odlade druvor, innehåller den så lite svavel som möjligt och har en miljövänlig förpackning som minimerar sitt koldioxidavtryck.Michel Lynch är ett elegant och fruktframåtriktat vin, en perfekt återspegling av dess rika terroir, en av de mest prestigefyllda i världen.",11.5,,,Michel Lynch,,,,/owif/images/108774?size=300,,,Pardon Our Interruption
118337,Michel Lynch Organic White 2019,"Detta vin hyllar Michel Lynch, ett namn som är oupplösligt förknippat med de stora vinerna från Bordeaux.Det har gått genom händerna på ett känt vinmakarteam. Tillverkad av ett noggrant urval av ekologiskt odlade druvor, innehåller den så lite svavel som möjligt och har en miljövänlig förpackning som minimerar sitt koldioxidavtryck.Michel Lynch är ett elegant och fruktframåtriktat vin, en perfekt återspegling av dess rika terroir, en av de mest prestigefyllda i världen.",11.5,,,Michel Lynch,,,,/owif/images/118337?size=300,,,Pardon Our Interruption
107227,Montecillo Gran Reserva,"Mogen fruktighet. Mångsidigt och elegant. Fylligt, fina tanniner, inslag av läder och lakrits. Lång eftersmak.",20.95,,,Montecillo,,,,/owif/images/107227?size=300,,,Pardon Our Interruption
110096,Montecillo Gran Reserva 1994 Magnum,,269.95,,,Montecillo,,,,/Dist/Img/new-taxfree/usercategory-7.png,,,Pardon Our Interruption
119919,Montecillo Rias Baixas Albarino,,11.5,,,Montecillo,,,,/owif/images/119919?size=300,,,Pardon Our Interruption
109334,Morgan Bay California Cabernet Sauvignon,"I doften björnbär och plommon med en kryddig finish. Smaken är fruktdriven, med väl avvägda tanniner och en uns ek i avslutningen",13.95,,,Morgan Bay,,,,/owif/images/109334?size=300,,,Pardon Our Interruption
118555,Morgan Bay California Chardonnay,"Mogna gula äpplen, päron, Smörig med inslag av anis. Knäckigt avslut.",13.95,,,Morgan Bay,,,,/owif/images/118555?size=300,,,Pardon Our Interruption
109180,Morgan Bay California Zinfandel,"Medelfyllig, med rik frukt och peppriga toner. Mogna mörka bär med en väl balanserad syra och en tanninstruktur som är sådär lagom som vi svenskar gillar.",13.95,,,Morgan Bay,,,,/owif/images/109180?size=300,,,Pardon Our Interruption
110159,Moshi Moshi Organic Red,"Harmoniskt rött vin av utmärkt kvalitet från Sicilien! Den mogna bären och den rostade aromen påminner om vinbär, mörka körsbär och mild rostighet. Medelfyllig, saftig smak av mogna blåbär och mild mocka. Balanserad med mjuka tanniner.  Vinet lämnar en eftersmak av mogna björnbär och söta kryddor.",9.5,,,Moshi Moshi,,,,/owif/images/110159?size=300,,,Pardon Our Interruption
119766,Moshi Moshi Organic White,"Ett välgjort, nästan torrt ekologiskt vin av hög kvalitet från Alsace! Gula äpplen, persikor och aprikoser, även en lite honungsliknande fruktig arom. Den nästan torra, medelfylliga smaken följer den aromatiska doften. Vinet har en mild citrusfruktsyra som får tungan att vattnas. Det hela lämnar en saftig, halsvärmande eftersmak som påminner om blommor, ananas och bivax.",8.85,,,Moshi Moshi,,,,/owif/images/119766?size=300,,,Pardon Our Interruption
119456,Moshi Moshi Riesling BIB,"Torr, och fräsh smak. Fjäderlätta aromer av mogen lime, gränt äpple, mineralitet och även en gnutta tropiska frukter - alla typiska, fjäderlätta aromer för Mosel-dalens viner. Den låga alkoholhalten lättar på helheten. Riesling är ett mångsidigt matvin.  Passar till allt från lätta vegetariska rätter till vit fisk, skaldjur och sallader. Även ett bra sällskapsvin för alla som gillar fräsha, syrliga vita viner.BÄSTA BOX-VINET 2021 Tidningen Glorian Ruoka & Viini 9/2021",25.5,,,Moshi Moshi,,,,/owif/images/119456?size=300,,,Pardon Our Interruption
310160,Most Wanted Malbec,"Intensiv, rubinröd färg. Rik doft med aromer av boysenbär, hallon och rostat kaffe. Munkänslan är rikt fruktig, alkoholen är extremt välbalanserad och tanninerna är behagligt mjuka. Aromvärlden anpassar sig till doften, med lite ekfat och vanilj.Varför välja en burk? Aluminiumburken svalnar snabbt och skyddar vinet bättre än en traditionell piccoloflaska. Den är lätt att transportera och förvara i lager eller kylskåp. På grund av det lättare och mer hållbara materialet är koldioxidavtrycket för frakt av burklådan 62 % lägre än för piccoloflasklådan. Samma utrymme rymmer 32 % fler burkar än piccoloflaskor.",3.95,,,Most Wanted,,,,/owif/images/310160?size=300,,,Pardon Our Interruption
109938,Most Wanted Regions Primitivo,"MW Primitivo är ett härligt fylligt rött vin i syditaliensk stil, och ett okomplicerat vin för umgänge. Vinerna i serien Most Wanted Regions är viner som är typiska för deras region, med ett bra pris-kvalitetsförhållande.Doften är av mörka syltiga bär, kryddighet. Den medelfylliga, mjuka tanniniska smaken är lika saftig som doften: björnbär, mörkt sötkörsbär, vildhallon. Den utsökta smaken kompletteras av mjuk kryddighet; lack, kanel och kryddnejlika. Om vinet känns för starkt så fixar lite kylning (en halvtimme i kylen) det.Perfekt för att umgås i höstens svalare stunder. För en mörk kväll på bryggan med sjal, framför brasan. Perfekt för rustika höstens och vinterns rätter med rotfukter: grytor, ugnsrätter eller förstås, mustiga pastarätter. Kryddig köttig pizza eller aromatiska ostar. Eller till och med värmande nepalesisk mat!",10.95,,,Most Wanted,,,,/owif/images/109938?size=300,,,Pardon Our Interruption
118582,Most Wanted Riesling,"Fruktig,  frisk smak med inslag av mogen citron, melon, och lime. Serveras till stekt fisk- och skaldjursrätter eller till sallader.",9.95,,,Most Wanted,,,,/owif/images/118582?size=300,,,Pardon Our Interruption
319770,Most Wanted Sauvignon Blanc,Friskt syrligt och balanserat fruktigt. Vårens gröna aromer möter citrus och passionsfrukt.Varför välja en burk? Aluminiumburken svalnar snabbt och skyddar vinet bättre än en traditionell piccoloflaska. Den är lätt att transportera och förvara i lager eller kylskåp. På grund av det lättare och mer hållbara materialet är koldioxidavtrycket för frakt av burklådan 62 % lägre än för piccoloflasklådan. Samma utrymme rymmer 32 % fler burkar än piccoloflaskor.,3.95,,,Most Wanted,,,,/owif/images/319770?size=300,,,Pardon Our Interruption
110193,Mucho Mas Gold,"Mycket intensiv körsbärsröd färg med rubin-toner. Kraftig men frisk initial smak som leder till en fyllig smakpalett med fruktiga och kryddiga inslag, där det finns rika tanniner och mycket bra syra. Detta fina och eleganta vin är intensivt och mångfacetterat. Starka aromer av röda och svarta frukter balanseras med fina rostade toner.Våra erfarna vinmakare har skickligt kombinerat Tempranillos olika egenskaper från olika terroirer för att framhäva dess typiska fruktbalans, och har sedan lagrat vinet i månader i amerikanska ekfat för att ge det en komplex och behaglig mångsidighet och struktur.",10.5,,,Felix Solis Avantis,,,,/owif/images/110193?size=300,,,Pardon Our Interruption
110194,Mucho Mas Red Wine BIB,"Doften av det körsbärsröda vinet är aromatisk, elegant och intensiv. Inslag av mogna mörka frukter och balsamico. I bakgrunden finns ädelt läder och vanilj. Smaken är mångfacetterad, bred och livlig. Förutom fruktiga och mineraliska nyanser finns fina inslag av kakao. Lång och elegant eftersmak.Syftet med blandningen är att skapa ett annorlunda och speciellt vin genom att använda Tempranillo-, Grenache- och Syrah-druvor från flera spanska vinodlingsområden, som bidrar med sina egna särdrag. Druvorna kommer från gamla vinstockar och skördas för hand. Vinifikationen sker i rostfria ståltankar i 10-14 dagar vid kontrollerade temperaturer på 26-28ºC. Vinet lagras i amerikanska ekfat i 3-4 månader tills malolaktisk jäsning är avslutad. Efter blandningen kombineras ",16.95,,,Felix Solis Avantis,,,,/owif/images/110194?size=300,,,Pardon Our Interruption
119818,Mucho Mas White Wine BIB,"Klar, halmgul färg med gröna toner. Doften är mångfacetterad och subtil, med aromer av persika och aprikos som blandas med citrus och rökighet. Smakprofilen är rik och fyllig, med söta tropiska frukter, subtil vanilj och en välbalanserad syra.Målet var att skapa en distinkt vinstil genom att utnyttja egenskaperna hos tre olika men kompletterande druvsorter. Druvorna har skördats från flera framstående vinproducerande områden i Spanien. Jäsningen sker i rostfria ståltankar under 20-25 dagar vid maximala temperaturer på 15 ºC. När vinifikationen är klar, lagras vinet vid låg temperatur i 2-3 månader på jästfällningen för att utveckla sekundära smaknyanser. För Chardonnay-druvorna lagras vinet i franska ekfat i 3 månader, med batonnage (omrörning av jästfällningen) som sker flera gånger i veckan.",16.95,,,Felix Solis Avantis,,,,/owif/images/119818?size=300,,,Pardon Our Interruption
119455,Mud House Riesling,"Halvtorr, hög syra, inslag av honungsmelon, citruskaraktär, aprikosig, petroleumkaraktär, svag gräddton",11.5,,,Mud House,,,,/owif/images/119455?size=300,,,Pardon Our Interruption
127208,Mud House Rosé,"Torr, hög syra, rödvinbärskaraktär, rabarberkaraktär, toner av röda krusbär, lätta inslag av vinbärslöv",11.95,,,Mud House,,,,/owif/images/127208?size=300,,,Pardon Our Interruption
118345,Mud House Sauvignon Blanc,"Torr, hög syra, limekaraktär, grönvinbärskaraktär, toner av tomatblad, nässlig, renrasig",11.95,,,Mud House,,,,/owif/images/118345?size=300,,,Pardon Our Interruption
118318,Mud House Woolshed Single Vineyard Sauvignon Blanc,"Ungdomlig, aromatisk, mycket frisk smak med inslag av Grejpfrukt, och krusbär, ett mycket elegant, smakrikt och elegant vin. ",13.95,,,Mud House,,,,/owif/images/118318?size=300,,,Pardon Our Interruption
110173,Muenzenrieder Neusiedlersee DAC,"AWC Årets producent i 2023 är särskilt känd för exceptionella Zweigelt-viner.Vingården ligger i Apetlon, i hjärtat av Lake Neusiedl National Park. Det speciella mikroklimatet ger optimala förhållanden för rika röda (50%), fruktiga vita (25%) och eleganta söta viner (25%). De krävande kriterierna för att arbeta i vingården och den selektiva skörden möjliggör produktion av viner som är typiska för druvsorten och uttrycker sitt ursprung, särskilt från enskilda vingårdar. Särskilt gårdens Neubruch-avdelning är en av de mest prestigefyllda i regionen. Viner finns regelbundet på världens bästa restauranger.Minimalistiskt, exakt källararbete, med hjälp av den senaste källartekniken, möjliggör utökad och optimal lagring i tankar, fat och flaskor. Den unika essensen av Zweigelt uttrycks i kombinationen av druvor som odlas i olika jordar. Fruktigheten hos röda frukter dominerar smaken, stödd av frisk syra och saftighet.",14.95,,,PMC Muenzenrieder,,,,/owif/images/110173?size=300,,,Pardon Our Interruption
119923,Muré Gewurztraminer Orchidées Sauvages,,18.5,,,Muré,,,,/owif/images/119923?size=300,,,Pardon Our Interruption
109354,Museum Reserva,"Fyllig, höga tanniner, kryddig, läderkaraktär, lång.",14.95,,,Museum,,,,/owif/images/109354?size=300,,,Pardon Our Interruption
109359,Nederburg Private Collection Cabernet Sauvignon,"Stilren Cabernet Sauvignon.DOFT: Intensiv arom av svarta vinbär, plommon, mörk choklad med inslag av tobaks blad och ekig kryddighet.SMAK: Komplex smak av mörka mogna björnbär, svarta vinbär med inslag av ekfat och kryddor. Sammetslen munkänsla med solida tanniner. Ett välstrukturerat vin som kan avnjutas redan nu men som också drar nytta av lagring.MAT: Passar utmärkt till örtiga lammrätter samt medium stekt nöt fileé eller biff. Pröva gärna till hård ost.",11.5,,,Nederburg,,,,/owif/images/109359?size=300,,,Pardon Our Interruption
109322,Nederburg Private Collection Shiraz,"En syrah i vilken komineras den lättare europeiska stilen med den generösa och syltiga fruktigheten från Austalien.DOFT: Stora aromer av mörka mogna bär, svart peppar och fin kryddighet.SMAK: Intensiv smak av mörka bär och frukter, vanilj och fatkrydda. Välbalanserat med silkeslena tanniner och en lång eftersmak.MAT: Utmärkt till grillat nötkött, rostat lamm, burgundisk köttgryta samt andra karaftiga och kryddiga köttgrytor. Pröva även med utvalda hårda ostar.",11.5,,,Nederburg,,,,/owif/images/109322?size=300,,,Pardon Our Interruption
118228,Nederburg The Anchorman Chenin Blanc,"This enticing Chenin blanc celebrates Nederburg’s founder, Philippus Wolvaart, who established the Nederburg farm in 1791. Various winemaking techniques were used to create a lively, rich and layered wine full of character. Discover fragrances and tastes of apricots and oranges, flowers, raisins and spice.This wine is made from Chenin blanc (85%) and Grenache blanc (15%).One portion of fruit was fermented in second- and third-fill 300-litre barrels. A second component was fermented in stainless-steel tanks, while a third was fermented in very old, large vats and the remainder involved a fermentation technique usually reserved for red wines. Called carbonic maceration, whole bunches which are neither crushed nor pressed, are allowed to ferment spontaneously. This technique was chosen for the freshness it would impart to the wine. After malolactic fermentation, the various components were kept on the lees for 9 months prior to final blending and bottling.",18.95,,,Nederburg,,,,/owif/images/118228?size=300,,,Pardon Our Interruption
108918,Nederburg The Motorcycle Marvel,"En klassisk och stilren Chateauneuf du Pape blend från Sydafrika.DOFT: Fint nyanserad doft med inslag av söta kryddor, bär, dadel och tobak.SMAK: Intensiv och fyllig med toner av torkad röd och mörk frukt samt kryddor. Väl integrerad fatkaraktär och frukt, mogna och lena tannininer i den långa och balanserade eftersmaken.MAT: Utmärkt att servera till rostbiff,  smakrika kötträtter, kryddig kyckling eller kraftfullt smaksatta pastarätter. ",17.5,,,Nederburg,,,,/owif/images/108918?size=300,,,Pardon Our Interruption
127157,Nederburg Winemaster's Reserve Chardonnay,"DOFT: En rik doft av citrus och persika med inslag av söt melon, vanilj och fat.SMAK: Fruktig arom av cirtus tillsammans med saftig syra och en fin fatkäräktär bildar en balanserad helhet.MAT: Utmärkt till Thai- och andra orientaliska rätter, grillad fisk t.ex. lax samt till gräddiga såser.",9.25,,,Nederburg,,,,/owif/images/127157?size=300,,,Pardon Our Interruption
107690,Nederburg Winemaster's Reserve Edelrood,"Sydafrikas svar på ett prisvärt Bordeaux vin - en klassisk kombination av Cabernet Sauvignon och Merlot.DOFT: Charmerande doft av röda bär och frukter samt lätt rostat fat arom.SMAK: Mjukt och fruktigt med toner av mörka frukter, fat och en fläkt av kryddor. De mjuka tanninerna och den fina fataromen gär vinet till en komplex och balanserad helhet. MAT: Ett mångsidigt matvin till olika gryträtter, grillad gris, fylliga pizzor och matig pasta.",9.25,,,Nederburg,,,,/owif/images/107690?size=300,,,Pardon Our Interruption
109992,Nero Oro Appassimento Nero d'Avola,"Detta är en Appassimento av hög kvalitet, från 100% Nero D'Avola som torkats på vinstocken och delvis från druvor som torkats (efter plockning) i källaren.  Vinet visar en mycket intensiv doft av frukter som körsbär och svarta vinbär. I gommen är denna speciella blandning kraftfull, men ändå lättillgänglig, och ger dig ett stort fruktdjup och en intensiv smak.",11.95,,,Nero Oro,,,,/owif/images/109992?size=300,,,Pardon Our Interruption
119427,Nero Oro Grillo Appassimento,"I doften finns toner av torkad frukt och nötter, med inslag av apelsin och grapefrukt. Smaken är mjuk och väl avrundad, med inslag av honung i den långa avslutningen. Färgen är halmgul med guldfläckar.",11.95,,,Nero Oro,,,,/owif/images/119427?size=300,,,Pardon Our Interruption
119184,Nik Weis St Urbans-Hof Schiefer Riesling,"Schiefer Riesling är ett mästerverk av Nik Weis- St. Urbanshof som kommer från de väldigt branta vingårdarna i Mosel Valley. I doften kan man hitta vilda örter, mineralitet samt saftiga, gula frukter.Den smakar av mogen persika, nyklippta kryddor, citrus, aprikos och äppel.",21.5,,,Nik Weis - St. Urbans-Hof,,,,/owif/images/119184?size=300,,,Pardon Our Interruption
119747,Nivarius Edición Limitada,"Viinilehti 2024 Årets vita vin!!!Nivarius är en unik vingård i Rioja, eftersom den uteslutande producerar vita med inhemska sorter som Maturana Blanca, Tempranillo Blanco, Viura etc. +60 hektar vingårdar på extrema höjder för att producera oklanderliga vita som strävar efter att uttrycka karaktären och genuina personligheten i regionens lokala vita sorter. Urval av huvudbeskärade vingårdar av 80 år gamla Viura-vinstockar på 500-600 meters höjd från kalkstensjordar i la Sonsierra och lätt lersand från sluttningarna av las Laderas del Moncalvillo och Valle del Iregua. Maturana blanca kommer från limoferösa sluttningar av den övre (800 m) Alto Najerilla och ger vinet struktur, friskhet och lång livslängd. Vinet jäser och mognar elva månader på sin jästfällning på franska ekfat.  Druvor: 70% Viura, 30% Maturana blanca.De viktigaste internationella referenserna: 91 Tim Atkin, 92 Peñin, 89 Decanter",19.5,,,Nivarius,,,,/owif/images/119747?size=300,,,Pardon Our Interruption
110221,Norton Colección de los Andes CS Malbec BIB,"Fyllig, medelhöga tanniner, svartvinbärig, körsbärig, blåbärig, toner av kakaobönor, kryddig. Mustigt och syltigt. ",25.95,,,Norton,,,,/owif/images/110221?size=300,,,Pardon Our Interruption
110133,Norton Colección de los Andes CS Malbec tetra,"Fyllig, medelhöga tanniner, svartvinbärig, körsbärig, blåbärig, toner av kakaobönor, kryddig. Mustigt och syltigt. ",9.5,,,Norton,,,,/owif/images/110133?size=300,,,Pardon Our Interruption
110203,Norton Lote Negro,"Fyllig, höga tanniner, björnbärig, kryddig, hallonkaraktär. Robust och kraftigt. ",18.95,,,Norton,,,,/owif/images/110203?size=300,,,Pardon Our Interruption
107831,Norton Privada,"Fyllig, höga tanniner, toner av mörka körsbär, ton av svartvinbärssylt, björnbärig, pepprig, kryddig",13.5,,,Norton,,,,/owif/images/107831?size=300,,,Pardon Our Interruption
107695,Norton Reserva Malbec,"Färgen är ung och purpurröd. Doften medelstor, mörkt bär- och plommonfruktig med ett litet inslag av ekfat. Smaken är medelfyllig, rent och generöst fruktig i modern stil med en touche av lakrits och ekfat, med en balanserad syra och en tydlig, men i frukten integrerad, strävhet.",12.5,,,Norton,,,,/owif/images/107695?size=300,,,Pardon Our Interruption
109272,Notre Dame de Cousignac Côtes du Rhône Rouge,"Domaine Notre Dame de Cousignac är en hörnsten i Ardèche-vingårdarna vid sammanflödet av Rhône och Vivarais och omfattar 60 hektar vinstockar som har odlats utan insekticider i över 25 år. Vinerna, som gynnas av ett naturligt ekosystem, framställs av ekologiskt certifierade druvor. Sju generationer vinodlare har avlöst varandra sedan 1780 på denna egendom, som står under skydd av kapellet ""Notre Dame de Cousignac"" från 600-talet.",9.5,,,Domaine Notre Dame de Cousignac,,,,/owif/images/109272?size=300,,,Pardon Our Interruption
110176,Ocho dos dos,"Ett Riberavin med karaktär. Ljus röd färg med violetta inslag.Dominerande inslag av svarta vinbär och björnbär i aromen med en elegant fräschör.Mjuka tanniner och frukten ger en balanserad smak.Fatlagringen ger en lång, generös och elegant eftersmak.",19.95,,,Juvé & Camps,,,,/owif/images/110176?size=300,,,Pardon Our Interruption
108735,Ogier Clos de l'Oratoire des Papes,"L'Oratoire des Papes skapades 1880 och är ett ikoniskt vin från appellationen Châteauneuf du Pape. Historien började när Edouard Amouroux genom sitt äktenskap fick den berömda tomten med syrahvinstockar, belägen på den plats som kallas Tresquoy. Egendomen har fått sitt namn efter det oratorium som är tillägnat Sankt Markus och som ligger i utkanten av tomten. Denna terroirs stora kvalitet bidrog till att detta vin snabbt blev en ledande produkt i appellationen.",38.95,,,Ogier,,,,/owif/images/108735?size=300,,,Pardon Our Interruption
119904,Ogier Côtes-du-Rhône Artésis Blanc,"Vår Côtes-du-Rhône Artésis är ett löfte om ett generöst, lättillgängligt vin, utan att ge efter för den lätthet som regionen tillåter. Vi arbetar från vinstocken till källaren och strävar ständigt efter en balans mellan läckerhet och renhet i frukten.Jordmån : Terrasser med småsten, sluttningar med lera och kalksten, terrasser med sand, grus och lössDruvsorter : Grenache Blanc, Clairette, Viognier, BourboulencLagring : Betongfat på fin jästfällning i 4 månaderServeringsråd : 8 - 12°CLagringspotential : 2 till 4 årProvsmakningsanteckningar : Utseende : Ljus, kristallklar, mycket ren med diskreta gröna inslag.Doft : Exotisk frukt, citrus, aprikos och vit persika med inslag av kryddor och vanilj.Munhåleupplevelse : Direkt och förförisk, en fruktig njutning. ",11.5,,,Ogier,,,,/owif/images/119904?size=300,,,Pardon Our Interruption
110155,Ogier Crozes-Hermitage Orientale,"Dessa östvända vinstockar fångar upp den stigande solens strålar som kärleksfullt smeker druvorna och ger anmärkningsvärd finess till Orientale. Detta 100% syrah avslöjar mjuka och subtila peppriga toner understödda av röda frukter och massor av friskhet.Tanninerna är närvarande men välintegrerade.Organoleptisk profil : dess djupa nyans och purpurblå skimmer är en indikation på den aromatiskaprofil av små röda frukter, kryddor och lakrits. Granne till den ikoniska Hermitage, dess identitet är en av djup och elegans",16.95,,,Ogier,,,,/owif/images/110155?size=300,,,Pardon Our Interruption
